Facility ID,Latitude,Longitude,Building Count,Total Building Footprint,Building as % of Area,Footprint per building,Highway,Trunk Road,Primary Road,Secondary Road,Tertiary Road,Residential Road,Railway,Parking Lot,Residential Area,Commercial Area,Retail Area,Industrial Area,Railway Area,Cemetery,Woodland,Park,Recreation,Education,Health Care,Water,Beach
14965,42.3850834,-88.0655108,18,"106,062",0.21,"5,892",0,0,4040.23,0,9802.75,9655.35,4447125.26,199206.66,9930687.18,33681.6,1048102.43,0,0,0,0,0,0,0,0,13464.38,0
20456,33.4311304,-111.9365004,18,"83,665",0.16,"4,648",0,0,1488.05,14591.67,0,0,0,30779.2,35873.72,209466.51,0,0,0,0,0,699486.05,0,0,0,1517487.19,0
4694,40.1048772,-75.3482236,18,"29,069",0.06,"1,615",0,52813.74,33646.14,149014.12,15530.19,54533.12,14740196.15,2448.26,0,0,6637.42,0,0,0,0,0,28768.5,0,0,0,0
14888,41.5425974,-87.6792287,18,"20,490",0.04,"1,138",0,0,0,0,51516.31,173835.84,228705.98,20747.91,8091624.98,0,0,0,0,0,0,72217.74,30826.4,58508.76,0,0,0
7673,40.7458404,-74.2604467,18,"20,430",0.04,"1,135",0,0,231.27,711389.09,515734.35,75348.31,60629.77,5526.38,0,0,0,0,0,0,214141.7,0,24249.84,0,0,11962.48,0
4841,40.0495652,-75.4037721,18,"20,046",0.04,"1,114",0,0,2.72,18503.7,60.77,708800.44,6470565.76,21212.97,281597.81,12821.18,97365.2,0,0,6624.28,0,0,968.8,5761.21,0,0,0
16340,41.6121149,-87.4800231,18,"16,118",0.03,895,455476.23,0,2248.96,6599.16,0,144797.89,153468.04,98056.21,950092.35,0,19921.91,570659.76,0,0,88330.07,9775.4,1537.37,0,0,293512.46,0
7485,40.6932968,-74.6237628,18,"7,848",0.02,436,0,0,260144.12,0,0,274435.67,0,0,0,0,0,0,0,0,0,0,1476.15,0,0,0,0
10501,47.9500093,-122.2964925,18,"8,117",0.02,451,0,0,10212.86,0,0,11418.65,821981.45,8248.19,0,10446.55,0,0,0,0,90813.05,1704.73,0,0,0,0,1469205.36
18834,41.459676,-74.37075,17,"98,201",0.19,"5,777",6358.71,0,0,0,0,0,1183803.75,41339.82,0,70644.7,367225.81,17540.99,30497.22,0,5886.57,0,0,0,0,9592.39,0
16515,41.4399793,-81.8043595,17,"82,282",0.16,"4,840",43795.5,0,0,4611.85,0,316496.96,7275.07,100587.4,0,0,14343.09,0,0,0,0,0,0,0,0,0,0
883,41.1894864,-73.8823729,17,"77,714",0.15,"4,571",24360.69,0,0,7.1,7748.04,0,488110.9,121263.48,0,0,65740.71,0,0,0,0,2963199.35,20730.42,0,0,718105.05,0
5007,40.3458057,-80.0286471,17,"28,750",0.06,"1,691",0,0,69077.46,0,233074.53,312967.39,0,0,0,21999.41,37959.69,0,0,0,14627.54,0,611.38,0,0,1712.87,0
4697,40.0859422,-75.3476851,17,"25,542",0.05,"1,502",0,0,0,0,188480.47,195486.56,16773.77,0,0,0,0,23139.4,0,0,0,15818.86,0,0,0,0,0
18825,40.697113,-74.1822323,17,"23,285",0.05,"1,370",740323.18,26414.36,0,0,186403.41,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,29752.1,0
16584,38.6588668,-90.3327553,17,"10,954",0.02,644,0,0,732.45,16324.73,0,248849.11,0,655.52,833181.63,32010.15,0,0,0,0,0,38984.49,0,0,0,0,0
7374,42.2692556,-71.6524559,17,"49,160",0.1,"2,892",0,0,0,0,64285.73,73294.78,1126785.27,23390.49,0,0,0,0,38610.84,0,83520.66,0,0,0,0,2522115.84,0
20484,44.8742254,-93.224161,16,"232,850",0.46,"14,553",0,0,0,0,25402.19,0,0,230225.11,0,0,0,0,0,3511917.22,0,0,0,0,0,0,0
12792,39.848926,-104.6724017,16,"213,877",0.42,"13,367",0,0,0,50678.94,0,0,4316.66,473514.24,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,39.9079704,-75.2648633,16,"157,280",0.31,"9,830",0,0,0,0,19072.58,205406.1,782238.64,27191.11,0,0,0,832518.9,0,0,0,65319.66,16860.53,16855.98,0,0,0
7541,40.4814387,-74.4664563,16,"141,573",0.28,"8,848",0,0,0,0,94675.67,124906.89,931160.71,38233.11,0,0,0,3112527.5,0,0,60710.34,176968.06,27596.35,0,0,0,0
9462,37.4015788,-122.0369682,16,"89,923",0.18,"5,620",93327.25,0,0,11553.29,4371.4,0,0,115678.96,0,362520.81,0,0,0,0,37476.33,0,891.41,0,0,3283.34,0
6462,32.7743755,-117.1411413,16,"59,355",0.12,"3,710",46962.03,1877.03,0,32857.7,2899.14,1318.56,0,26868.43,176858.54,77198.71,167449.91,0,0,0,0,0,0,0,0,0,0
4892,40.1165672,-75.0687409,16,"52,114",0.1,"3,257",0,0,21643.97,374839.11,4792.91,205173.68,2263435.58,22896.1,0,23410.45,4848.84,31941.14,0,0,430600.07,50384.76,27782.92,0,0,21734.48,0
6457,32.7646352,-117.0204128,16,"35,554",0.07,"2,222",0,0,0,67641.5,1317.01,261975.11,1868.13,15599.2,0,0,173058.35,0,0,0,0,0,0,0,0,0,0
14857,41.761524,-88.308031,16,"33,433",0.07,"2,090",0,0,0,2013.83,0,699551.21,4671784.81,127187.16,20093692.07,8540.81,944933.58,0,114475.69,0,5975.26,169940.71,638.51,0,0,0,0
3649,38.7198975,-90.3188566,16,"31,325",0.06,"1,958",50102.14,0,197117.39,0,0,162387.54,0,70399.27,426855.08,0,0,0,0,0,47141.28,0,0,0,0,30772.57,0
7573,40.8259007,-74.2090053,16,"31,218",0.06,"1,951",0,0,0,0,67195.76,321661.99,36945.73,6437.22,0,0,0,0,0,0,46657.36,156430.09,81665.35,31387.6,0,0,0
17500,36.2328486,-86.3646231,16,"28,952",0.06,"1,810",0,0,0,0,0,3860214.04,6006870.83,9920.51,223770.45,8558.32,0,0,0,0,0,0,0,0,0,2208.74,0
14942,41.9624488,-87.9777821,16,"21,993",0.04,"1,375",0,0,553.2,28008.36,0,38527.99,4373623.21,37646.5,1895340.14,97883.03,64002.7,0,0,0,0,3080.62,223.45,0,0,0,0
17946,39.8046308,-105.0228497,16,"11,797",0.02,737,27832.75,0,247.49,0,0,7724.27,239792.49,97298.05,0,0,0,1201460.03,262778.99,0,0,0,0,0,0,0,0
4980,39.7977258,-75.4523299,16,"10,000",0.02,625,561445.52,0,0,0,0,70493.18,1449067.25,22759.75,0,0,0,0,0,0,0,0,21343.25,261146.93,0,0,0
7432,40.6951613,-74.6186471,16,"8,436",0.02,527,0,0,783292.67,0,0,297696.44,0,0,0,0,0,0,0,0,0,0,98255.97,0,0,0,0
4878,39.9029561,-75.291653,16,"5,651",0.01,353,0,0,20796.59,0,0,103616.44,686.26,36066.86,0,0,237295.84,0,0,0,0,181765.94,761.32,0,0,0,0
3801,28.9076329,-81.3040096,16,"5,044",0.01,315,0,0,176435,0,0,327837.6,0,625.63,334059.08,0,0,0,0,0,39905.54,50741.19,721.17,0,0,91965.45,0
4865,39.9266348,-75.2902198,16,"4,293",0.01,268,0,0,0,126915.99,2121.48,224555.93,94113.37,7827.06,0,0,0,0,0,0,0,0,6410.04,54268.85,0,0,0
2563,40.7826237,-111.9796369,15,"261,877",0.51,"17,458",0,0,39602.07,0,0,0,0,117443.34,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,44.8790919,-93.1990684,15,"223,303",0.44,"14,887",241911.48,0,7485.85,0,0,321619.79,0,50673.31,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,37.6992051,-121.7184884,15,"136,567",0.27,"9,104",0,0,0,2753.98,1415.41,54741.92,369042.58,14577.75,219426.16,1191001.01,0,317018.26,0,0,0,86302.65,8150.57,0,0,4848.48,0
8234,38.6336369,-121.2043435,15,"114,904",0.23,"7,660",1142.34,0,0,9790.06,0,529879.4,0,19262.96,0,0,357226.34,1064875.38,0,0,0,0,0,0,0,0,0
10890,32.7738226,-96.8031858,15,"114,390",0.22,"7,626",144446.06,0,0,44394.93,0,0.31,161562.08,200742.27,0,0,0,0,92657.14,15869.22,0,60277.17,0,0,0,764.35,0
4879,39.8913853,-75.2799884,15,"91,290",0.18,"6,086",0,0,0,0,35219.06,48680.25,0,3516.57,0,0,0,0,0,0,0,29310.38,0,69465.44,0,0,0
4906,40.2739395,-75.2467521,15,"73,636",0.14,"4,909",0,0,2796.21,0,22699.69,0,5921.53,24097.81,0,0,0,0,0,0,0,90053.09,15093.51,0,0,0,0
12793,39.8236364,-105.0276921,15,"59,528",0.12,"3,969",0,0,243.93,0,94270.13,3525.37,11855.54,15826.06,149908.64,0,11432.35,0,0,0,0,223524.88,0,0,0,20253.1,0
16323,41.7133197,-86.8697383,15,"53,704",0.11,"3,580",0,0,0,0,966.23,49088.88,173844.35,20728.83,4349072.02,0,0,0,269065.42,0,0,2378.18,2100.97,0,0,0,0
2504,40.4264058,-111.8961548,15,"45,186",0.09,"3,012",0,0,0,0,113347.04,43597.6,672537.58,103548.25,0,842808.74,0,0,0,0,0,0,11353.93,0,0,14974.76,0
891,40.9715169,-73.8891434,15,"44,820",0.09,"2,988",0,0,0,0,435702.25,9982.2,1598967.07,0,0,0,0,0,0,0,285722.8,546482.72,788.31,0,98531.83,0,0
6033,39.0871197,-76.7064366,15,"31,202",0.06,"2,080",0,0,0,1339.42,1085.71,69938.98,4852014.27,130574.52,311111.54,63645.57,21509.67,0,0,0,196290.34,0,0,0,0,16481.55,0
12093,42.0407151,-87.7671333,15,"21,613",0.04,"1,441",712313.26,0,54.97,14.41,145953.91,12166.6,0,13947.58,3861586.14,0,250951.91,0,0,0,5753.53,0,421.73,63042.69,0,0,0
14941,41.9569343,-87.9418462,15,"19,459",0.04,"1,297",0,0,0,1019.04,579.56,44250.08,4502690.89,12079.99,734223.73,20085.61,188939.63,0,0,0,14792,10847.08,0,14602.69,0,0,0
15051,42.1966852,-88.2166446,15,"14,639",0.03,976,0,0,1275.3,0,125409.67,695306.29,13168.85,0,3078665.85,0,348950.3,0,0,0,0,0,0,0,0,0,0
923,41.3279926,-73.6558361,15,"11,971",0.02,798,89674.52,0,0,5719163.63,0,371221.96,803188.17,25063.67,0,0,0,0,0,0,16057.8,18168.36,11941.38,0,0,7513095.17,0
7306,42.1762559,-70.7299196,15,"4,855",0.01,324,0,0,0,0,128127.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115100.74,0
10454,47.4438608,-122.3022254,15,"260,054",0.51,"17,337",0,0,0,0,0,0,0,13653.73,0,0,0,0,0,0,0,0,513.24,0,0,0,0
11351,43.323411,-70.612909,15,"16,813",0.03,"1,121",4518379.61,0,18719.39,0,0,3201.99,11824281.3,12318.91,0,0,0,0,0,162.78,0,0,0,0,0,0,0
16513,41.3987736,-81.8416156,14,"241,003",0.47,"17,214",3177.41,0,147363.55,0,96090.97,0,453309.4,18883.74,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,40.1950793,-75.0888876,14,"139,511",0.27,"9,965",0,0,0,2248.07,0,137043.99,4394.75,87532.06,2637222.86,192953.53,17562.61,534998.92,0,0,85403.77,0,0,0,0,0,0
14846,41.8039418,-87.9175998,14,"45,136",0.09,"3,224",0,0,0,275.41,1.39,65256.15,16035994.15,32441.66,5006378.33,0,0,0,0,0,0,226696.67,46940.97,0,105028.61,0,0
16949,28.3432427,-81.3900405,14,"44,556",0.09,"3,183",0,0,3548.16,1626.11,0,59765.22,132732.21,91296.63,0,158507.27,0,48537.3,0,0,196773.93,0,0,0,0,31519.64,0
3674,38.6259273,-90.175538,14,"37,950",0.07,"2,711",0,0,0,5634.57,22706.16,0,97595.37,149907.79,0,0,227098.52,63334.82,0,0,67705.67,222696.08,0,0,0,0,0
6468,32.7853297,-117.1227085,14,"27,786",0.05,"1,985",0,23613.03,0,0,37278.84,86451.39,0,113426.19,730302.24,0,267052.66,0,0,0,0,0,12975.95,995303.72,0,0,0
9321,34.1042558,-117.3095384,14,"21,215",0.04,"1,515",0,0,0,492.51,551.63,1737.96,2734982.57,25733.57,0,0,0,33534.27,738796.63,0,0,0,0,0,0,7864.49,0
18803,39.924833,-75.252484,14,"18,533",0.04,"1,324",0,0,41344.31,0,0,264328.47,0,15741.28,0,0,55245.05,0,0,1511408.98,0,0,9638.91,32333.3,0,0,0
915,41.5127537,-73.6048465,14,"17,076",0.03,"1,220",0,0,0,4243428.36,0,123828.6,55539.66,6665.68,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,40.1923313,-74.8887765,14,"16,981",0.03,"1,213",418023.32,0,0,45594.41,183290.63,259298.76,6991692.64,30204.85,313770.09,0,0,0,0,0,1172483.99,0,1164.7,0,0,0,0
14937,41.9264338,-87.8165547,14,"15,101",0.03,"1,079",0,0,0,1167.29,6.14,171224.53,3778498.03,14156.42,8062923.66,34914.55,0,0,0,0,0,13272.42,0,0,0,0,0
8257,38.5607664,-121.4572322,14,"12,843",0.03,917,46842.82,0,0,0,16410.69,8272.3,0,15886.14,715088.36,0,0,0,0,0,0,0,0,0,0,0,0
3694,38.5367051,-89.9868028,14,"12,243",0.02,874,0,0,23449.42,0,15026.16,76593.81,0,28895.42,0,0,0,0,0,0,81637.13,0,0,0,0,14694.53,0
4833,39.9928848,-75.7452225,14,"11,099",0.02,793,0,0,90506.49,428972.01,46811.75,10645,148644.02,2264.07,0,45551.97,60862.95,0,0,0,0,0,0,0,0,0,0
880,41.2474131,-73.923519,14,"10,928",0.02,781,222109.2,0,0,9370.85,0,155486.01,1255499.53,39902.67,0,0,0,0,0,0,0,0,0,0,1052639.32,9834.96,0
1207,40.744743,-73.400717,14,"10,878",0.02,777,0,0,0,2012.46,12452.53,0,70496.74,0,0,0,0,0,0,0,776549.83,0,0,0,0,705.48,0
4764,39.9255403,-75.2899168,14,"10,442",0.02,746,0,0,0,126915.99,2121.48,245013.39,94113.37,9522.82,0,0,0,0,0,0,0,0,6688.04,54268.85,0,0,0
7475,40.264635,-73.9932165,14,"9,410",0.02,672,0,0,0,0,110064.3,90048.23,9029.7,9478.95,0,0,0,0,0,0,0,0,0,0,0,0,0
8207,38.511902,-121.4759901,13,"196,685",0.39,"15,130",0,0,0,0,11370.37,40298.69,85963.8,28772.86,2128187.96,1831027.69,0,887197.96,0,0,0,0,0,0,0,0,0
10930,32.9934406,-96.9371058,13,"196,559",0.39,"15,120",0,0,0,9502.13,0,1920.33,70672.1,68884.11,52593.88,300505.74,17320.39,1028188.37,0,0,0,0,0,0,0,157072.31,0
2497,40.9874744,-111.903838,13,"84,139",0.17,"6,472",381007.11,0,0,779.43,47107.3,4816.39,181308101.5,178811.31,0,727651.39,14301.69,0,0,0,17069.91,0,0,0,0,2133.87,0
4844,40.0448755,-75.359472,13,"69,175",0.14,"5,321",0,0,0,26266.13,193567.4,16638.89,254977.25,124728.08,0,634132.27,0,0,0,0,0,51833.26,46954.42,601680.25,0,0,0
6058,39.1239819,-76.7932789,13,"63,459",0.12,"4,881",71250.96,0,0,0,947069.3,14719.81,12457525.05,27109.83,56470.82,352120.15,0,2196189.71,0,0,79226.34,0,0,0,0,4501.76,0
3721,38.6679082,-90.2978254,13,"51,128",0.1,"3,933",0,0,0,0,3663.5,38331.46,0,20487.85,236462.23,65449.75,0,257307.52,0,0,54744.02,25043.42,6048.45,15987.17,0,0,0
7497,40.7118451,-74.6577027,13,"43,032",0.08,"3,310",0,0,0,119082.93,33481.96,158835.96,842267.19,6686.95,0,0,0,0,0,0,253044.77,3752.51,0,0,0,7704.75,0
8252,38.584443,-121.3122857,13,"36,451",0.07,"2,804",0,0,0,13905.88,714535.35,287450.31,10988092.51,16513.31,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,34.2706008,-118.6954854,13,"21,737",0.04,"1,672",0,0,62792.95,878.05,0,38991.23,37119.55,49773.4,69860.83,0,0,0,0,0,0,268599.06,70779.02,0,0,0,0
5150,38.2204443,-77.4403239,13,"20,636",0.04,"1,587",0,24614.5,0,0,102992.6,29922.53,9712860.47,69836.85,0,0,0,119015.17,0,0,4811625.48,0,0,0,0,15677.92,0
14884,41.6099373,-87.6432866,13,"19,732",0.04,"1,518",0,0,0,0,805.83,765.68,5154996.84,8940.91,1791590.55,245129.27,0,632382.49,0,0,0,0,0,0,0,0,0
15050,42.1529703,-88.1321461,13,"14,761",0.03,"1,135",0,0,43809.37,4117.57,0,13852.03,1687.02,11773.79,1545567.46,39559.32,0,0,0,0,0,5207.51,0,16017.6,0,0,0
2505,40.3744762,-111.8203095,13,"13,771",0.03,"1,059",109264.45,0,19277.74,0,84068.71,55531.82,623718.47,78729.84,96142.08,0,119768.31,0,0,0,0,0,0,0,0,0,0
19114,39.9221894,-104.9627568,13,"10,525",0.02,810,0,0,0,0,32868.87,14454.98,2157.85,42499.38,766201.07,0,0,0,0,0,0,5362.48,0,0,0,31456.81,0
16333,41.6733106,-86.9856149,13,"5,861",0.01,451,0,0,30496.55,0,191.74,7882.44,966139.53,12352.85,22636.29,29939.39,10803.62,0,0,0,2332298.52,4463.57,0,0,0,0,0
10893,32.9063748,-97.0394474,12,"117,356",0.23,"9,780",65800.55,0,0,4930.1,129231.44,0,1280.68,184757.27,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,40.9002457,-74.6337168,12,"42,465",0.08,"3,539",424689.96,0,0,1284149.05,0,196884.57,0,68594.36,0,16083.46,7590.03,0,122978.18,0,4645908.73,0,0,0,0,1060.15,0
19419,40.9002457,-74.6337168,12,"42,465",0.08,"3,539",424689.96,0,0,1284149.05,0,196884.57,0,68594.36,0,16083.46,7590.03,0,122978.18,0,4645908.73,0,0,0,0,1060.15,0
7471,40.7613349,-74.210954,12,"31,478",0.06,"2,623",503446.33,0,13797.63,38756.53,28604.54,22406.13,1745.42,8004.44,0,0,0,0,0,0,16181.12,35784.94,17896.5,120278.99,0,0,0
14986,41.640608,-87.695202,12,"30,527",0.06,"2,544",0,0,0,0,0,23670.26,24689.57,7944.65,2350773.08,0,0,214319.26,263930.03,0,147210.05,0,0,0,0,0,0
14867,41.8441667,-87.6133333,12,"28,204",0.06,"2,350",121525.17,0,0,29.43,0,20585.11,63539309.9,236662.62,233336.38,24739.01,0,0,83857.25,0,0,0,83.69,7081.78,0,0,0
8246,38.5472623,-121.4074405,12,"27,313",0.05,"2,276",0,0,9671.6,1906.74,0,265771.94,10983337.96,64903.84,393573.92,25815.7,84541.78,23657276.89,0,0,0,4534.49,13993.58,0,0,11061.85,0
3656,38.7066139,-90.3049938,12,"25,350",0.05,"2,113",0,0,81074.68,0,0,169715.98,0,39500.24,375435.26,5177.91,0,0,0,0,46068.11,0,27231.66,2059096.13,0,0,0
6439,32.5837947,-117.083753,12,"9,788",0.02,816,139143.19,0,0,402.62,747.82,62465.43,369001.14,26594.42,0,0,0,0,0,0,0,0,3026405,55541.73,0,0,0
14864,41.6556145,-87.6702523,12,"8,397",0.02,700,0,0,0,0,395.98,7058.3,886.22,25549.6,1886404.75,0,0,0,0,0,152944.36,0,0,0,0,215136.59,0
14961,42.216311,-87.963783,12,"4,895",0.01,408,0,0,23646.44,0,0,305426.18,2610.9,37024.23,4184387.19,0,0,0,0,251922.76,418098.54,189874.4,1629.64,0,0,92500.82,0
4751,39.914871,-75.369919,12,"4,082",0.01,340,0,0,2659.24,0,73690.55,638433.89,0,0,0,244869.98,0,0,0,0,271533.84,0,0,0,0,0,0
899,41.2598158,-73.6838315,12,"3,973",0.01,331,91560.59,0,0,33612.5,15271.32,329983.27,1688049.84,27034.05,0,0,0,0,0,0,0,0,0,0,0,7513095.17,0
7466,40.8812546,-74.4921288,12,"3,800",0.01,317,0,0,0,0,0,743432.81,115481.76,0,0,0,0,0,0,0,0,0,0,0,0,537969.79,0
7568,40.4234506,-74.0936693,12,"3,618",0.01,301,0,32416.98,0,0,13438.57,228792.58,0,0,0,0,0,0,0,0,407052.03,2269.67,0,0,0,0,0
18227,32.8193827,-97.2931817,11,"132,111",0.26,"12,010",0,0,0,22642.44,0,0,21742.51,21463.82,0,0,0,377074.04,0,0,0,0,0,0,0,0,0
3704,38.5196129,-89.9218155,11,"85,493",0.17,"7,772",0,0,27418.48,0,0,5335.82,0,274947.03,458277.76,0,311239.14,0,0,0,0,0,0,1148424.63,0,61501.31,0
6015,39.3815895,-77.3955461,11,"57,849",0.11,"5,259",0,0,177.45,0,0,0,567906.32,70649.38,0,172771.33,328943.39,0,0,0,186871.6,0,0,0,0,0,0
6040,39.4074004,-76.7799524,11,"45,105",0.09,"4,100",184326.6,0,0,18374.74,4465.3,858.36,0,94712.65,0,675317.28,650474.29,198610.93,0,0,0,0,0,3467995.18,0,17903.55,0
7558,40.7317157,-74.2731974,11,"35,140",0.07,"3,195",0,0,0,510689.07,253184.41,286084.36,152971.58,16497.85,0,0,0,0,0,0,252383.47,0,17263.32,13497.13,0,20132.25,0
18068,40.708959,-74.658149,11,"30,137",0.06,"2,740",0,0,0,119082.93,33481.96,158264.92,842267.19,6345.89,0,0,0,0,0,0,253044.77,3752.51,0,0,0,7704.75,0
14954,41.962277,-87.8704535,11,"25,260",0.05,"2,296",0,0,0,901.27,0,183385.07,527943.02,0,2026206.89,0,20637.84,215727.08,619800.16,0,0,0,0,0,0,0,0
6686,26.392495,-80.0993517,11,"21,909",0.04,"1,992",240427.86,0,5085.41,381.47,3841.59,865.08,293.81,32441.19,0,138639.76,43540.61,0,0,0,2120.72,0,0,0,0,20604.13,0
16553,41.4780502,-81.5443229,11,"21,336",0.04,"1,940",0,0,56837.89,0,60601.57,252611.59,0,5775.95,713626.31,0,0,0,0,0,55385.18,0,24920.55,148419.96,0,0,0
6425,32.7987738,-116.9760773,11,"16,377",0.03,"1,489",39432.02,0,0,0,293.37,83804.98,26585.25,0,0,0,0,0,0,0,0,4214.21,0,0,0,0,0
14891,41.4983661,-87.7033336,11,"15,272",0.03,"1,388",0,0,0,0,2612.28,394857.47,588854.62,41664.92,47970.73,0,0,0,0,0,72294.83,0,0,0,0,0,0
4838,40.0389971,-75.4601964,11,"11,409",0.02,"1,037",0,0,0,0,0,212062.89,0,0,0,58301.64,0,0,0,0,0,0,0,0,0,885.66,0
10948,32.9797766,-96.9257902,11,"10,891",0.02,990,657282.73,0,0,649179.06,182762.15,2289.25,239920.57,66782.44,0,0,0,0,0,0,0,19179.74,0,0,0,62015.02,0
4780,40.112114,-75.1698561,11,"6,967",0.01,633,0,0,0,56588.28,392463.24,329011.96,67467.37,7263.86,0,0,0,0,0,0,0,0,0,0,0,3670.16,0
5985,39.150871,-76.776341,11,"3,886",0.01,353,0,0,14705.11,12179.09,0,54663.51,12219513.2,3497.33,142540.54,4043692.09,0,367615.49,370256.18,0,0,0,0,0,0,0,0
18192,41.4575652,-74.3716783,10,"82,233",0.16,"8,223",28908.81,0,0,0,0,56410.96,1177876.72,41339.82,0,75788.94,526734.73,17540.99,43584.98,0,15435.26,0,0,0,0,10908.64,0
4675,40.009514,-75.151016,10,"55,230",0.11,"5,523",0,0,4483.86,3.28,25992.09,78105.98,0,6004.1,0,0,4671.74,0,0,0,0,374.61,0,299347.28,68132.63,0,0
16555,41.4788538,-81.5364259,10,"47,688",0.09,"4,769",0,0,126179.25,0,60717.65,262350.49,0,25165.37,713626.31,0,0,0,0,0,118705,168300.83,3121.24,575079.22,0,0,0
4979,39.6944296,-75.6730312,10,"20,532",0.04,"2,053",0,277223.47,0,0,5786.28,0,1242079.12,29640.99,0,203488.85,0,0,352281.44,0,144741.95,0,0,0,1221031.15,0,0
7622,40.7667648,-74.2052069,10,"19,661",0.04,"1,966",324357.46,0,5997.64,111768.26,45324.59,93927.62,0,0,0,0,0,0,0,0,17663.09,21782.11,9386.02,0,0,0,0
15015,42.0863259,-87.7166949,10,"18,882",0.04,"1,888",0,0,0,8004.55,37298.13,342123.92,25283.95,9508.19,4538461.95,0,33255.3,0,0,0,0,54115.39,8363.93,29140.93,0,0,0
18198,41.1575125,-74.1914646,10,"9,166",0.02,917,539942.39,0,374543.81,0,516.03,167112.76,683460.18,25124.44,0,0,0,0,0,0,393631.59,0,0,0,0,50713.51,0
18829,41.1575125,-74.1914646,10,"9,166",0.02,917,539942.39,0,374543.81,0,516.03,167112.76,683460.18,25124.44,0,0,0,0,0,0,393631.59,0,0,0,0,50713.51,0
926,41.1384715,-73.8663598,10,"3,739",0.01,374,0,0,13014.06,0,0,372823.01,4428541.47,0,0,0,0,0,0,14758.65,0,3291.87,0,0,0,75456966.18,0
5956,39.2198979,-77.4222129,10,"3,441",0.01,344,0,0,2947631.11,0,417564.55,9573.46,706343.05,967.19,0,0,0,0,0,0,0,21108.18,0,0,0,0,0
5921,39.2099819,-77.3826,10,"3,252",0.01,325,0,0,0,279376.66,0,173557.42,1895818.18,0,0,0,0,0,0,0,1820060.13,0,0,0,0,1042.46,0
4462,40.3008117,-80.0318569,10,"2,078",0,208,0,0,56401.54,0,196441.6,430585.6,0,0,0,0,0,0,0,0,141434.38,0,0,0,0,0,0
10154,45.59612,-122.68562,10,"13,922",0.03,"1,392",69185.77,0,0,11581.98,3522.06,0,0,38759.21,0,0,551043.26,0,0,0,124993.03,801653.86,87733.37,0,0,87947.08,0
7366,42.2468147,-71.6860605,10,"22,341",0.04,"2,234",0,0,0,216604.87,11324.83,87893.12,67787.74,18983.81,0,0,0,0,0,0,0,0,0,1601964.01,0,0,0
5377,37.6191671,-122.3816108,9,"135,113",0.27,"15,013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14890,41.5061596,-87.7131858,9,"91,694",0.18,"10,188",0,0,20080.86,12694.08,6597.47,117785.17,0,8605.8,3126464.66,0,496275.06,0,0,24545.62,0,246613.68,0,0,0,0,0
16302,41.6782689,-86.2873868,9,"73,557",0.14,"8,173",0,0,0,0,179685.54,33973.32,782438,5960.75,382628.39,14886,0,1373638.95,0,0,0,530231.4,0,21247.41,0,41489.84,0
15001,41.6825866,-87.8089313,9,"38,124",0.07,"4,236",0,0,13635.76,0,3845.62,781.84,76700.28,29409.19,630838.08,0,10787.57,245583.18,49016.25,0,781433.52,578070.21,23482.2,0,0,1200158.71,0
14924,42.2236373,-87.8748447,9,"34,476",0.07,"3,831",0,0,2124.82,20787.68,167678.35,359872.79,419602.43,57562.37,7507617.61,439459.07,0,0,0,0,0,0,2436.97,0,0,23019.17,0
4856,39.9904533,-75.2258407,9,"28,950",0.06,"3,217",0,0,0,27117.93,56161.07,162366.79,104584.63,6853.72,0,0,0,0,0,1631.44,193775.05,0,0,6899.5,0,673.76,0
7634,40.6196038,-74.4173394,9,"22,004",0.04,"2,445",0,0,0,4213.71,178585.42,923491.73,504.07,14446.61,0,0,82365.39,503420.05,0,1283.96,0,0,0,14112.04,0,0,0
4873,39.8574356,-75.3418463,9,"21,428",0.04,"2,381",0,0,4972.3,0,18765.81,104261.04,397639.88,0,0,0,0,1120369.72,0,0,0,0,0,62355.57,0,0,0
17943,39.5231175,-104.8620623,9,"21,217",0.04,"2,357",96141.11,0,0,38401.07,18190.57,138.89,0,7665.5,0,0,0,0,21141.75,0,0,0,0,0,0,185215.41,0
17951,39.8060999,-105.0032598,9,"17,903",0.04,"1,989",12670.33,0,0,1919.2,8313.88,0,1756726.6,95151.24,0,0,0,3041362.45,262778.99,0,0,0,0,0,0,9235.87,0
4810,40.0292648,-75.174598,9,"14,907",0.03,"1,656",0,0,0,466.82,0,46596.37,17676.86,8087.3,16771.56,0,24766.95,0,0,5422.49,0,915.41,22793.8,147599.63,0,0,0
19389,40.8788634,-74.1023338,9,"10,515",0.02,"1,168",0,0,0,0,137956.72,123799.67,1855258.37,6286.29,3710926.56,0,0,0,0,0,0,82317.74,283448.1,0,0,0,0
